ds,EBE,TOL,BEN,NMHC,TCH,CO,SO_2,PM10,O_3,NO_2,total
2016-01-25,0.8751364100977616,4.844320435054778,1.2547867086509035,0.12966889927014963,1.3662747964854278,0.6810763921174738,12.433159722222221,23.93923611111111,12.36545138888889,60.760416666666664,118.64952753056536
2016-01-26,0.8266617064650673,5.0317832552310495,1.180282740901771,0.1105716762242428,1.4331274833825844,0.5827257003402337,11.730902777777779,29.604166666666668,12.171875,54.546875,117.21897200698939
2016-01-27,0.9913194459319735,5.051413675208413,1.2721974245560843,0.08039062458001782,1.4786818014783047,0.5392361163653226,10.559895833333334,36.919270833333336,8.782118055555555,54.057291666666664,119.73181547700901
2016-01-28,0.4897569493429425,2.9776289739113833,0.8167410751930364,0.060176091315548096,1.4939161711742008,0.383680562954396,9.387152777777779,21.401041666666668,18.225694444444443,49.795138888888886,105.03092760166928
2016-01-29,0.34417163230763337,2.219246029003804,0.6016741084629699,0.04832093241612518,1.2725297503528141,0.3973958402380554,10.42013888888889,10.088541666666666,26.27951388888889,47.854166666666664,99.5256994038925
2016-01-30,0.29348958792564056,1.781832838065124,0.6115699451793695,0.05134548605576758,1.2818762313811078,0.3800347307567588,9.869791666666666,12.125,26.328125,37.71527777777778,90.4383432638082
2016-01-31,0.5370039729002332,2.3866071470547467,0.9709573404822824,0.06928447412977373,1.420217007738612,0.465538201155141,10.341145833333334,14.04861111111111,31.51996527777778,44.515625,106.27495536568301
2016-02-01,0.9011036689210284,5.188839292279371,1.3769097199981353,0.09270461276196686,1.4084970295310968,0.6486111172578402,12.375868055555555,24.186631944444443,11.065972222222221,64.52083333333333,121.76597099630499
2016-02-02,1.2170510894890565,6.478782244824938,1.54450645855081,0.11010664723289659,1.4391815520468212,0.7329861164196498,12.999131944444445,29.25173611111111,8.530381944444445,67.19097222222223,129.4948363307864
2016-02-03,0.5389632954463613,2.8047743074610714,0.7505828417054127,0.06492683483959384,1.282750481044844,0.4098090356759106,10.863715277777779,12.401041666666666,32.45399305555556,37.083333333333336,98.65389012950652
2016-02-04,0.34143105417393915,2.274007941705234,0.6238591325365834,0.06405877942216599,1.2630580327222272,0.40451389690861106,10.311631944444445,7.734375,38.927951388888886,42.94965277777778,104.89453994857988
2016-02-05,0.48411458854042433,3.1669022902875903,0.8687375993911355,0.08191096239643801,1.3442274346090262,0.4927083392782758,10.98611111111111,16.664930555555557,20.276041666666668,58.86805555555556,113.23374010339178
2016-02-06,0.4266865124172043,2.8574776862274915,0.9456349204087423,0.07773933516647144,1.3820449035792124,0.4731770896663268,10.852430555555555,25.335069444444443,20.735243055555557,47.39409722222222,110.47960072524322
2016-02-07,0.15830853493470282,0.5945064510636416,0.44444444708319175,0.04274677515347734,1.2226103414441385,0.2789062575385388,8.903645833333334,6.750868055555555,61.18055555555556,20.319444444444443,99.89603669610658
